,Tree,Direction,Species,Cover.Class
2193,7,S,Rose,0
2256,857,N,Rose,0
2270,1,N,Rose,0
2284,141,N,Rose,0
2291,141,S,Rose,0
2305,390,S,Rose,0
2312,177,N,Rose,0
2319,177,S,Rose,0
2326,344,N,Rose,0
2347,386,S,Rose,0
2396,385,N,Rose,0
2403,385,S,Rose,0
2410,180,N,Rose,0
2445,384,S,Rose,0
2529,37,S,Rose,0
2557,28,S,Rose,0
2585,45,S,Rose,0
2620,49,S,Rose,0
2746,895,N,Rose,0
2753,895,S,Rose,0
2774,135,N,Rose,0
2781,135,S,Rose,0
2788,100,N,Rose,0
2795,100,S,Rose,0
2802,859,N,Rose,0
2809,859,S,Rose,0
2816,90,N,Rose,0
2823,90,S,Rose,0
2830,91,N,Rose,0
2837,91,S,Rose,0
2858,87,N,Rose,0
2865,87,S,Rose,0
2872,89,N,Rose,0
2879,89,S,Rose,0
2886,81,N,Rose,0
2893,81,S,Rose,0
2900,80,N,Rose,0
2907,80,S,Rose,0
2914,86,N,Rose,0
2935,84,S,Rose,0
2942,83,N,Rose,0
2949,83,S,Rose,0
2956,82,N,Rose,0
2963,82,S,Rose,0
2970,123,N,Rose,0
2977,123,S,Rose,0
2998,142,N,Rose,0
3005,142,S,Rose,0
3040,121,N,Rose,0
3047,121,S,Rose,0
3068,110,N,Rose,0
3243,122,S,Rose,0
3271,184,S,Rose,0
3278,179,N,Rose,0
3285,179,S,Rose,0
3292,183,N,Rose,0
3299,183,S,Rose,0
3362,44,N,Rose,0
3390,43,N,Rose,0
3397,43,S,Rose,0
3418,38,N,Rose,0
3425,38,S,Rose,0
3488,78,N,Rose,0
3502,389,N,Rose,0
3600,172,N,Rose,0
3607,172,S,Rose,0
3656,11,N,Rose,0
3663,11,S,Rose,0
3677,4,S,Rose,0
3684,167,N,Rose,0
3691,167,S,Rose,0
3698,5,N,Rose,0
3705,5,S,Rose,0
3719,13,S,Rose,0
3733,8,S,Rose,0
3747,16,S,Rose,0
3754,15,N,Rose,0
3761,15,S,Rose,0
3775,19,S,Rose,0
3782,20,N,Rose,0
3796,145,N,Rose,0
3803,145,S,Rose,0
3810,18,N,Rose,0
3817,18,S,Rose,0
3824,173,N,Rose,0
3831,173,S,Rose,0
3852,150,N,Rose,0
3859,150,S,Rose,0
3978,54,N,Rose,0
3999,151,S,Rose,0
4055,65,S,Rose,0
4062,60,N,Rose,0
4104,909,N,Rose,0
4314,159,N,Rose,0
4321,159,S,Rose,0
4370,157,N,Rose,0
4377,157,S,Rose,0
4454,221,N,Rose,0
4461,221,S,Rose,0
4468,222,N,Rose,0
4475,222,S,Rose,0
4496,217,N,Rose,0
4503,217,S,Rose,0
4545,209,S,Rose,0
4566,321,N,Rose,0
4587,322,S,Rose,0
4601,323,S,Rose,0
4615,324,S,Rose,0
4629,315,S,Rose,0
4643,278,S,Rose,0
4650,318,N,Rose,0
4706,329,N,Rose,0
4734,314,N,Rose,0
4741,314,S,Rose,0
4867,901,S,Rose,0
4979,163,S,Rose,0
5000,927,N,Rose,0
5007,927,S,Rose,0
5056,155,N,Rose,0
5063,155,S,Rose,0
5077,219,S,Rose,0
5084,220,N,Rose,0
5091,220,S,Rose,0
5154,363,N,Rose,0
5161,363,S,Rose,0
5182,360,N,Rose,0
5189,360,S,Rose,0
5196,333,N,Rose,0
5217,326,S,Rose,0
5273,340,S,Rose,0
5350,350,N,Rose,0
5357,350,S,Rose,0
5392,332,N,Rose,0
5399,332,S,Rose,0
5497,241,S,Rose,0
5504,232,N,Rose,0
5511,232,S,Rose,0
5623,227,S,Rose,0
5630,230,N,Rose,0
5651,228,S,Rose,0
5658,401,N,Rose,0
5665,401,S,Rose,0
5672,402,N,Rose,0
5679,402,S,Rose,0
5686,403,N,Rose,0
5693,403,S,Rose,0
5714,406,N,Rose,0
5721,406,S,Rose,0
5728,405,N,Rose,0
5735,405,S,Rose,0
5742,408,N,Rose,0
5763,410,S,Rose,0
5770,409,N,Rose,0
5777,409,S,Rose,0
5784,412,N,Rose,0
5791,412,S,Rose,0
5798,411,N,Rose,0
5805,411,S,Rose,0
5819,407,S,Rose,0
5854,359,N,Rose,0
5875,353,S,Rose,0
5882,356,N,Rose,0
5889,356,S,Rose,0
5896,362,N,Rose,0
5903,362,S,Rose,0
5924,364,N,Rose,0
5931,364,S,Rose,0
5938,365,N,Rose,0
5945,365,S,Rose,0
5966,347,N,Rose,0
5973,347,S,Rose,0
5980,348,N,Rose,0
5987,348,S,Rose,0
5994,351,N,Rose,0
6050,284,N,Rose,0
6057,284,S,Rose,0
6064,367,N,Rose,0
6071,367,S,Rose,0
6078,368,N,Rose,0
6085,368,S,Rose,0
6092,369,N,Rose,0
6099,369,S,Rose,0
6106,366,N,Rose,0
6113,366,S,Rose,0
6148,903,N,Rose,0
6155,903,S,Rose,0
6190,288,N,Rose,0
6197,288,S,Rose,0
6232,279,N,Rose,0
6239,279,S,Rose,0
6246,277,N,Rose,0
6253,277,S,Rose,0
6260,283,N,Rose,0
6267,283,S,Rose,0
6344,287,N,Rose,0
2655,58,S,Rose,
2750,895,N,Spicebush,1
1637,66,S,Spicebush,2
1679,72,S,Spicebush,2
1693,68,S,Spicebush,2
2218,12,N,Spicebush,2
3856,150,N,Spicebush,2
3898,147,N,Spicebush,2
3912,148,N,Spicebush,2
4892,205,N,Spicebush,2
4906,204,N,Spicebush,2
6166,904,N,Spicebush,2
496,383,N,Spicebush,1
517,382,S,Spicebush,1
846,396,N,Spicebush,1
860,296,N,Spicebush,1
874,891,N,Spicebush,1
923,270,S,Spicebush,1
1028,200,N,Spicebush,1
1210,105,N,Spicebush,1
1266,399,N,Spicebush,1
1553,74,S,Spicebush,1
1616,77,N,Spicebush,1
1623,77,S,Spicebush,1
1630,66,N,Spicebush,1
1644,67,N,Spicebush,1
1672,72,N,Spicebush,1
1686,68,N,Spicebush,1
1735,26,S,Spicebush,1
1742,30,N,Spicebush,1
1903,132,S,Spicebush,1
2211,17,S,Spicebush,1
2309,390,S,Spicebush,1
2330,344,N,Spicebush,1
2449,384,S,Spicebush,1
2470,33,N,Spicebush,1
2498,32,N,Spicebush,1
2512,36,N,Spicebush,1
2540,34,N,Spicebush,1
2561,28,S,Spicebush,1
2568,51,N,Spicebush,1
2575,51,S,Spicebush,1
2589,45,S,Spicebush,1
2596,47,N,Spicebush,1
2617,48,S,Spicebush,1
2631,49,S,Spicebush,1
2659,58,S,Spicebush,1
2673,57,S,Spicebush,1
2722,70,N,Spicebush,1
2729,70,S,Spicebush,1
2736,64,N,Spicebush,1
2743,64,S,Spicebush,1
3296,183,N,Spicebush,1
3394,43,N,Spicebush,1
3464,50,N,Spicebush,1
3534,27,N,Spicebush,1
3583,59,S,Spicebush,1
3639,10,S,Spicebush,1
3653,6,S,Spicebush,1
3674,4,N,Spicebush,1
3688,167,N,Spicebush,1
3716,13,N,Spicebush,1
3723,13,S,Spicebush,1
3730,8,N,Spicebush,1
3744,16,N,Spicebush,1
3751,16,S,Spicebush,1
3765,15,S,Spicebush,1
3772,19,N,Spicebush,1
3779,19,S,Spicebush,1
3793,20,S,Spicebush,1
3807,145,S,Spicebush,1
3842,149,N,Spicebush,1
3849,149,S,Spicebush,1
3863,150,S,Spicebush,1
3870,146,N,Spicebush,1
3877,146,S,Spicebush,1
3884,153,N,Spicebush,1
3891,153,S,Spicebush,1
3905,147,S,Spicebush,1
3919,148,S,Spicebush,1
3940,152,N,Spicebush,1
3954,930,N,Spicebush,1
3961,930,S,Spicebush,1
4003,151,S,Spicebush,1
4010,52,N,Spicebush,1
4017,52,S,Spicebush,1
4024,53,N,Spicebush,1
4031,53,S,Spicebush,1
4038,40,N,Spicebush,1
4052,65,N,Spicebush,1
4080,56,N,Spicebush,1
4087,56,S,Spicebush,1
4108,909,N,Spicebush,1
4122,248,N,Spicebush,1
4129,248,S,Spicebush,1
4136,925,N,Spicebush,1
4143,925,S,Spicebush,1
4150,208,N,Spicebush,1
4157,208,S,Spicebush,1
4164,203,N,Spicebush,1
4171,203,S,Spicebush,1
4178,214,N,Spicebush,1
4185,214,S,Spicebush,1
4192,210,N,Spicebush,1
4220,211,N,Spicebush,1
4248,206,N,Spicebush,1
4255,206,S,Spicebush,1
4276,211,N,Spicebush,1
4297,914,S,Spicebush,1
4304,160,N,Spicebush,1
4318,159,N,Spicebush,1
4325,159,S,Spicebush,1
4353,158,S,Spicebush,1
4360,156,N,Spicebush,1
4402,225,N,Spicebush,1
4409,225,S,Spicebush,1
4416,226,N,Spicebush,1
4423,226,S,Spicebush,1
4451,223,S,Spicebush,1
4521,215,S,Spicebush,1
4528,212,N,Spicebush,1
4570,321,N,Spicebush,1
4605,323,S,Spicebush,1
4829,908,S,Spicebush,1
4899,205,S,Spicebush,1
4934,913,N,Spicebush,1
4962,926,N,Spicebush,1
4969,926,S,Spicebush,1
5004,927,N,Spicebush,1
5718,406,N,Spicebush,1
5739,405,S,Spicebush,1
6138,905,N,Spicebush,1
6152,903,N,Spicebush,1
6306,275,N,Spicebush,1
6,165,N,Spicebush,0
13,165,S,Spicebush,0
20,103,N,Spicebush,0
27,103,S,Spicebush,0
34,104,N,Spicebush,0
41,104,S,Spicebush,0
48,125,N,Spicebush,0
55,125,S,Spicebush,0
62,112,N,Spicebush,0
69,112,S,Spicebush,0
76,120,N,Spicebush,0
83,120,S,Spicebush,0
90,114,N,Spicebush,0
97,114,S,Spicebush,0
104,115,N,Spicebush,0
111,115,S,Spicebush,0
118,119,N,Spicebush,0
125,119,S,Spicebush,0
132,106,N,Spicebush,0
139,106,S,Spicebush,0
146,107,N,Spicebush,0
153,107,S,Spicebush,0
160,108,N,Spicebush,0
167,108,S,Spicebush,0
174,118,N,Spicebush,0
181,118,S,Spicebush,0
188,931,N,Spicebush,0
195,931,S,Spicebush,0
202,178,N,Spicebush,0
209,178,S,Spicebush,0
216,936,N,Spicebush,0
223,936,S,Spicebush,0
230,377,N,Spicebush,0
237,377,S,Spicebush,0
244,981,N,Spicebush,0
251,981,S,Spicebush,0
258,195,N,Spicebush,0
265,195,S,Spicebush,0
272,192,N,Spicebush,0
279,192,S,Spicebush,0
286,291,N,Spicebush,0
293,291,S,Spicebush,0
300,185,N,Spicebush,0
307,185,S,Spicebush,0
314,345,N,Spicebush,0
321,345,S,Spicebush,0
328,289,N,Spicebush,0
335,289,S,Spicebush,0
342,996,N,Spicebush,0
349,996,S,Spicebush,0
356,897,N,Spicebush,0
363,897,S,Spicebush,0
370,381,N,Spicebush,0
377,381,S,Spicebush,0
384,380,N,Spicebush,0
391,380,S,Spicebush,0
398,378,N,Spicebush,0
405,378,S,Spicebush,0
412,961,N,Spicebush,0
419,961,S,Spicebush,0
426,304,N,Spicebush,0
433,304,S,Spicebush,0
440,303,N,Spicebush,0
447,303,S,Spicebush,0
454,302,N,Spicebush,0
461,302,S,Spicebush,0
468,301,N,Spicebush,0
475,301,S,Spicebush,0
482,379,N,Spicebush,0
489,379,S,Spicebush,0
503,383,S,Spicebush,0
510,382,N,Spicebush,0
524,392,N,Spicebush,0
531,392,S,Spicebush,0
538,393,N,Spicebush,0
545,393,S,Spicebush,0
552,305,N,Spicebush,0
559,305,S,Spicebush,0
566,378,N,Spicebush,0
573,378,S,Spicebush,0
580,306,N,Spicebush,0
587,306,S,Spicebush,0
594,375,N,Spicebush,0
601,375,S,Spicebush,0
608,255,N,Spicebush,0
615,255,S,Spicebush,0
622,254,N,Spicebush,0
629,254,S,Spicebush,0
636,197,N,Spicebush,0
643,197,S,Spicebush,0
650,259,N,Spicebush,0
657,259,S,Spicebush,0
664,373,N,Spicebush,0
671,373,S,Spicebush,0
678,292,N,Spicebush,0
685,292,S,Spicebush,0
692,290,N,Spicebush,0
699,290,S,Spicebush,0
706,376,N,Spicebush,0
713,376,S,Spicebush,0
720,374,N,Spicebush,0
727,374,S,Spicebush,0
734,882,N,Spicebush,0
741,882,S,Spicebush,0
748,196,N,Spicebush,0
755,196,S,Spicebush,0
762,261,N,Spicebush,0
769,261,S,Spicebush,0
776,886,N,Spicebush,0
783,886,S,Spicebush,0
790,191,N,Spicebush,0
797,191,S,Spicebush,0
804,190,N,Spicebush,0
811,190,S,Spicebush,0
818,890,N,Spicebush,0
825,890,S,Spicebush,0
832,397,N,Spicebush,0
839,397,S,Spicebush,0
853,396,S,Spicebush,0
867,296,S,Spicebush,0
881,891,S,Spicebush,0
888,263,N,Spicebush,0
895,263,S,Spicebush,0
902,256,N,Spicebush,0
909,256,S,Spicebush,0
916,270,N,Spicebush,0
930,187,N,Spicebush,0
937,187,S,Spicebush,0
944,260,N,Spicebush,0
951,260,S,Spicebush,0
958,262,N,Spicebush,0
965,262,S,Spicebush,0
972,264,N,Spicebush,0
979,264,S,Spicebush,0
986,265,N,Spicebush,0
993,265,S,Spicebush,0
1000,266,N,Spicebush,0
1007,266,S,Spicebush,0
1014,398,N,Spicebush,0
1021,398,S,Spicebush,0
1035,200,S,Spicebush,0
1042,269,N,Spicebush,0
1049,269,S,Spicebush,0
1056,394,N,Spicebush,0
1063,394,S,Spicebush,0
1070,309,N,Spicebush,0
1077,309,S,Spicebush,0
1084,969,N,Spicebush,0
1091,969,S,Spicebush,0
1098,308,N,Spicebush,0
1105,308,S,Spicebush,0
1112,395,N,Spicebush,0
1119,395,S,Spicebush,0
1126,883,N,Spicebush,0
1133,883,S,Spicebush,0
1140,929,N,Spicebush,0
1147,929,S,Spicebush,0
1154,307,N,Spicebush,0
1161,307,S,Spicebush,0
1168,999,N,Spicebush,0
1175,999,S,Spicebush,0
1182,143,N,Spicebush,0
1189,143,S,Spicebush,0
1196,102,N,Spicebush,0
1203,102,S,Spicebush,0
1217,105,S,Spicebush,0
1224,189,N,Spicebush,0
1231,189,S,Spicebush,0
1238,258,N,Spicebush,0
1245,258,S,Spicebush,0
1252,288,N,Spicebush,0
1259,288,S,Spicebush,0
1273,399,S,Spicebush,0
1280,372,N,Spicebush,0
1287,372,S,Spicebush,0
1294,199,N,Spicebush,0
1301,199,S,Spicebush,0
1308,894,N,Spicebush,0
1315,894,S,Spicebush,0
1322,371,N,Spicebush,0
1329,371,S,Spicebush,0
1336,253,N,Spicebush,0
1343,253,S,Spicebush,0
1350,272,N,Spicebush,0
1357,272,S,Spicebush,0
1364,293,N,Spicebush,0
1371,293,S,Spicebush,0
1378,299,N,Spicebush,0
1385,299,S,Spicebush,0
1392,257,N,Spicebush,0
1399,257,S,Spicebush,0
1406,188,N,Spicebush,0
1413,188,S,Spicebush,0
1420,346,N,Spicebush,0
1427,346,S,Spicebush,0
1434,864,N,Spicebush,0
1441,864,S,Spicebush,0
1448,300,N,Spicebush,0
1455,300,S,Spicebush,0
1462,198,N,Spicebush,0
1469,198,S,Spicebush,0
1476,297,N,Spicebush,0
1483,297,S,Spicebush,0
1490,898,N,Spicebush,0
1497,898,S,Spicebush,0
1504,885,N,Spicebush,0
1511,885,S,Spicebush,0
1518,310,N,Spicebush,0
1525,310,S,Spicebush,0
1532,889,N,Spicebush,0
1539,889,S,Spicebush,0
1546,74,N,Spicebush,0
1560,252,N,Spicebush,0
1567,252,S,Spicebush,0
1574,400,N,Spicebush,0
1581,400,S,Spicebush,0
1588,893,N,Spicebush,0
1595,893,S,Spicebush,0
1602,892,N,Spicebush,0
1609,892,S,Spicebush,0
1651,67,S,Spicebush,0
1658,75,N,Spicebush,0
1665,75,S,Spicebush,0
1700,31,N,Spicebush,0
1707,31,S,Spicebush,0
1714,24,N,Spicebush,0
1721,24,S,Spicebush,0
1728,26,N,Spicebush,0
1749,30,S,Spicebush,0
1756,42,N,Spicebush,0
1763,42,S,Spicebush,0
1770,41,N,Spicebush,0
1777,41,S,Spicebush,0
1784,93,N,Spicebush,0
1791,93,S,Spicebush,0
1798,99,N,Spicebush,0
1805,99,S,Spicebush,0
1812,97,N,Spicebush,0
1819,97,S,Spicebush,0
1826,92,N,Spicebush,0
1833,92,S,Spicebush,0
1840,900,N,Spicebush,0
1847,900,S,Spicebush,0
1854,88,N,Spicebush,0
1861,88,S,Spicebush,0
1868,3,N,Spicebush,0
1875,3,S,Spicebush,0
1882,21,N,Spicebush,0
1889,21,S,Spicebush,0
1896,132,N,Spicebush,0
1910,174,N,Spicebush,0
1917,174,S,Spicebush,0
1924,9,N,Spicebush,0
1931,9,S,Spicebush,0
1938,176,N,Spicebush,0
1945,176,S,Spicebush,0
1952,14,N,Spicebush,0
1959,14,S,Spicebush,0
1966,138,N,Spicebush,0
1973,138,S,Spicebush,0
1980,201,N,Spicebush,0
1987,201,S,Spicebush,0
1994,202,N,Spicebush,0
2001,202,S,Spicebush,0
2008,139,N,Spicebush,0
2015,139,S,Spicebush,0
2022,140,N,Spicebush,0
2029,140,S,Spicebush,0
2036,134,N,Spicebush,0
2043,134,S,Spicebush,0
2050,126,N,Spicebush,0
2057,126,S,Spicebush,0
2064,127,N,Spicebush,0
2071,127,S,Spicebush,0
2078,137,N,Spicebush,0
2085,137,S,Spicebush,0
2092,861,N,Spicebush,0
2099,861,S,Spicebush,0
2106,136,N,Spicebush,0
2113,136,S,Spicebush,0
2120,130,N,Spicebush,0
2127,130,S,Spicebush,0
2134,128,N,Spicebush,0
2141,128,S,Spicebush,0
2148,131,N,Spicebush,0
2155,131,S,Spicebush,0
2162,129,N,Spicebush,0
2169,129,S,Spicebush,0
2176,2,N,Spicebush,0
2183,2,S,Spicebush,0
2190,7,N,Spicebush,0
2197,7,S,Spicebush,0
2204,17,N,Spicebush,0
2225,12,S,Spicebush,0
2232,23,N,Spicebush,0
2239,23,S,Spicebush,0
2246,166,N,Spicebush,0
2253,166,S,Spicebush,0
2260,857,N,Spicebush,0
2267,857,S,Spicebush,0
2274,1,N,Spicebush,0
2281,1,S,Spicebush,0
2288,141,N,Spicebush,0
2295,141,S,Spicebush,0
2302,390,N,Spicebush,0
2316,177,N,Spicebush,0
2323,177,S,Spicebush,0
2337,344,S,Spicebush,0
2344,386,N,Spicebush,0
2351,386,S,Spicebush,0
2358,387,N,Spicebush,0
2365,387,S,Spicebush,0
2372,182,N,Spicebush,0
2379,182,S,Spicebush,0
2386,181,N,Spicebush,0
2393,181,S,Spicebush,0
2400,385,N,Spicebush,0
2407,385,S,Spicebush,0
2414,180,N,Spicebush,0
2421,180,S,Spicebush,0
2428,175,N,Spicebush,0
2435,175,S,Spicebush,0
2442,384,N,Spicebush,0
2456,940,N,Spicebush,0
2463,940,S,Spicebush,0
2477,33,S,Spicebush,0
2484,29,N,Spicebush,0
2491,29,S,Spicebush,0
2505,32,S,Spicebush,0
2519,36,S,Spicebush,0
2526,37,N,Spicebush,0
2533,37,S,Spicebush,0
2547,34,S,Spicebush,0
2554,28,N,Spicebush,0
2582,45,N,Spicebush,0
2603,47,S,Spicebush,0
2610,48,N,Spicebush,0
2624,49,N,Spicebush,0
2638,61,N,Spicebush,0
2645,61,S,Spicebush,0
2652,58,N,Spicebush,0
2666,57,N,Spicebush,0
2680,62,N,Spicebush,0
2687,62,S,Spicebush,0
2694,880,N,Spicebush,0
2701,880,S,Spicebush,0
2708,69,N,Spicebush,0
2715,69,S,Spicebush,0
2757,895,S,Spicebush,0
2764,111,N,Spicebush,0
2771,111,S,Spicebush,0
2778,135,N,Spicebush,0
2785,135,S,Spicebush,0
2792,100,N,Spicebush,0
2799,100,S,Spicebush,0
2806,859,N,Spicebush,0
2813,859,S,Spicebush,0
2820,90,N,Spicebush,0
2827,90,S,Spicebush,0
2834,91,N,Spicebush,0
2841,91,S,Spicebush,0
2848,85,N,Spicebush,0
2855,85,S,Spicebush,0
2862,87,N,Spicebush,0
2869,87,S,Spicebush,0
2876,89,N,Spicebush,0
2883,89,S,Spicebush,0
2890,81,N,Spicebush,0
2897,81,S,Spicebush,0
2904,80,N,Spicebush,0
2911,80,S,Spicebush,0
2918,86,N,Spicebush,0
2925,86,S,Spicebush,0
2932,84,N,Spicebush,0
2939,84,S,Spicebush,0
2946,83,N,Spicebush,0
2953,83,S,Spicebush,0
2960,82,N,Spicebush,0
2967,82,S,Spicebush,0
2974,123,N,Spicebush,0
2981,123,S,Spicebush,0
2988,124,N,Spicebush,0
2995,124,S,Spicebush,0
3002,142,N,Spicebush,0
3009,142,S,Spicebush,0
3016,117,N,Spicebush,0
3023,117,S,Spicebush,0
3030,133,N,Spicebush,0
3037,133,S,Spicebush,0
3044,121,N,Spicebush,0
3051,121,S,Spicebush,0
3058,86,N,Spicebush,0
3065,86,S,Spicebush,0
3072,110,N,Spicebush,0
3079,110,S,Spicebush,0
3086,109,N,Spicebush,0
3093,109,S,Spicebush,0
3100,95,N,Spicebush,0
3107,95,S,Spicebush,0
3114,295,N,Spicebush,0
3121,295,S,Spicebush,0
3128,881,N,Spicebush,0
3135,881,S,Spicebush,0
3142,884,N,Spicebush,0
3149,884,S,Spicebush,0
3156,73,N,Spicebush,0
3163,73,S,Spicebush,0
3170,79,N,Spicebush,0
3177,79,S,Spicebush,0
3184,113,N,Spicebush,0
3191,113,S,Spicebush,0
3198,116,N,Spicebush,0
3205,116,S,Spicebush,0
3212,94,N,Spicebush,0
3219,94,S,Spicebush,0
3226,888,N,Spicebush,0
3233,888,S,Spicebush,0
3240,122,N,Spicebush,0
3247,122,S,Spicebush,0
3254,76,N,Spicebush,0
3261,76,S,Spicebush,0
3268,184,N,Spicebush,0
3275,184,S,Spicebush,0
3282,179,N,Spicebush,0
3289,179,S,Spicebush,0
3303,183,S,Spicebush,0
3310,186,N,Spicebush,0
3317,186,S,Spicebush,0
3324,388,N,Spicebush,0
3331,388,S,Spicebush,0
3338,194,N,Spicebush,0
3345,194,S,Spicebush,0
3352,98,N,Spicebush,0
3359,98,S,Spicebush,0
3366,44,N,Spicebush,0
3373,44,S,Spicebush,0
3380,874,N,Spicebush,0
3387,874,S,Spicebush,0
3401,43,S,Spicebush,0
3408,46,N,Spicebush,0
3415,46,S,Spicebush,0
3422,38,N,Spicebush,0
3429,38,S,Spicebush,0
3436,860,N,Spicebush,0
3443,860,S,Spicebush,0
3450,39,N,Spicebush,0
3457,39,S,Spicebush,0
3471,50,S,Spicebush,0
3478,71,N,Spicebush,0
3485,71,S,Spicebush,0
3492,78,N,Spicebush,0
3499,78,S,Spicebush,0
3506,389,N,Spicebush,0
3513,389,S,Spicebush,0
3520,22,N,Spicebush,0
3527,22,S,Spicebush,0
3541,27,S,Spicebush,0
3548,35,N,Spicebush,0
3555,35,S,Spicebush,0
3562,25,N,Spicebush,0
3569,25,S,Spicebush,0
3576,59,N,Spicebush,0
3590,193,N,Spicebush,0
3597,193,S,Spicebush,0
3604,172,N,Spicebush,0
3611,172,S,Spicebush,0
3618,391,N,Spicebush,0
3625,391,S,Spicebush,0
3632,10,N,Spicebush,0
3646,6,N,Spicebush,0
3660,11,N,Spicebush,0
3667,11,S,Spicebush,0
3681,4,S,Spicebush,0
3695,167,S,Spicebush,0
3702,5,N,Spicebush,0
3709,5,S,Spicebush,0
3737,8,S,Spicebush,0
3758,15,N,Spicebush,0
3786,20,N,Spicebush,0
3800,145,N,Spicebush,0
3814,18,N,Spicebush,0
3821,18,S,Spicebush,0
3828,173,N,Spicebush,0
3835,173,S,Spicebush,0
3926,63,N,Spicebush,0
3933,63,S,Spicebush,0
3947,152,S,Spicebush,0
3968,55,N,Spicebush,0
3975,55,S,Spicebush,0
3982,54,N,Spicebush,0
3989,54,S,Spicebush,0
3996,151,N,Spicebush,0
4045,40,S,Spicebush,0
4059,65,S,Spicebush,0
4066,60,N,Spicebush,0
4073,60,S,Spicebush,0
4094,910,N,Spicebush,0
4101,910,S,Spicebush,0
4115,909,S,Spicebush,0
4199,210,S,Spicebush,0
4206,915,N,Spicebush,0
4213,915,S,Spicebush,0
4227,211,S,Spicebush,0
4234,250,N,Spicebush,0
4241,250,S,Spicebush,0
4262,161,N,Spicebush,0
4269,161,S,Spicebush,0
4283,211,S,Spicebush,0
4290,914,N,Spicebush,0
4311,160,S,Spicebush,0
4332,162,N,Spicebush,0
4339,162,S,Spicebush,0
4346,158,N,Spicebush,0
4367,156,S,Spicebush,0
4374,157,N,Spicebush,0
4381,157,S,Spicebush,0
4388,154,N,Spicebush,0
4395,154,S,Spicebush,0
4430,224,N,Spicebush,0
4437,224,S,Spicebush,0
4444,223,N,Spicebush,0
4458,221,N,Spicebush,0
4465,221,S,Spicebush,0
4472,222,N,Spicebush,0
4479,222,S,Spicebush,0
4486,218,N,Spicebush,0
4493,218,S,Spicebush,0
4500,217,N,Spicebush,0
4507,217,S,Spicebush,0
4514,215,N,Spicebush,0
4535,212,S,Spicebush,0
4542,209,N,Spicebush,0
4549,209,S,Spicebush,0
4556,327,N,Spicebush,0
4563,327,S,Spicebush,0
4577,321,S,Spicebush,0
4584,322,N,Spicebush,0
4591,322,S,Spicebush,0
4598,323,N,Spicebush,0
4612,324,N,Spicebush,0
4619,324,S,Spicebush,0
4626,315,N,Spicebush,0
4633,315,S,Spicebush,0
4640,278,N,Spicebush,0
4647,278,S,Spicebush,0
4654,318,N,Spicebush,0
4661,318,S,Spicebush,0
4668,312,N,Spicebush,0
4675,312,S,Spicebush,0
4682,317,N,Spicebush,0
4689,317,S,Spicebush,0
4696,328,N,Spicebush,0
4703,328,S,Spicebush,0
4710,329,N,Spicebush,0
4717,329,S,Spicebush,0
4724,320,N,Spicebush,0
4731,320,S,Spicebush,0
4738,314,N,Spicebush,0
4745,314,S,Spicebush,0
4752,311,N,Spicebush,0
4759,311,S,Spicebush,0
4766,316,N,Spicebush,0
4773,316,S,Spicebush,0
4780,313,N,Spicebush,0
4787,313,S,Spicebush,0
4794,319,N,Spicebush,0
4801,319,S,Spicebush,0
4808,907,N,Spicebush,0
4815,907,S,Spicebush,0
4822,908,N,Spicebush,0
4836,906,N,Spicebush,0
4843,906,S,Spicebush,0
4850,207,N,Spicebush,0
4857,207,S,Spicebush,0
4864,901,N,Spicebush,0
4871,901,S,Spicebush,0
4878,902,N,Spicebush,0
4885,902,S,Spicebush,0
4913,204,S,Spicebush,0
4920,911,N,Spicebush,0
4927,911,S,Spicebush,0
4941,913,S,Spicebush,0
4948,912,N,Spicebush,0
4955,912,S,Spicebush,0
4976,163,N,Spicebush,0
4983,163,S,Spicebush,0
4990,161,N,Spicebush,0
4997,161,S,Spicebush,0
5011,927,S,Spicebush,0
5018,216,N,Spicebush,0
5025,216,S,Spicebush,0
5032,213,N,Spicebush,0
5039,213,S,Spicebush,0
5046,164,N,Spicebush,0
5053,164,S,Spicebush,0
5060,155,N,Spicebush,0
5067,155,S,Spicebush,0
5074,219,N,Spicebush,0
5081,219,S,Spicebush,0
5088,220,N,Spicebush,0
5095,220,S,Spicebush,0
5102,330,N,Spicebush,0
5109,330,S,Spicebush,0
5116,339,N,Spicebush,0
5123,339,S,Spicebush,0
5130,341,N,Spicebush,0
5137,341,S,Spicebush,0
5144,342,N,Spicebush,0
5151,342,S,Spicebush,0
5158,363,N,Spicebush,0
5165,363,S,Spicebush,0
5172,354,N,Spicebush,0
5179,354,S,Spicebush,0
5186,360,N,Spicebush,0
5193,360,S,Spicebush,0
5200,333,N,Spicebush,0
5207,333,S,Spicebush,0
5214,326,N,Spicebush,0
5221,326,S,Spicebush,0
5228,336,N,Spicebush,0
5235,336,S,Spicebush,0
5242,325,N,Spicebush,0
5249,325,S,Spicebush,0
5256,337,N,Spicebush,0
5263,337,S,Spicebush,0
5270,340,N,Spicebush,0
5277,340,S,Spicebush,0
5284,358,N,Spicebush,0
5291,358,S,Spicebush,0
5298,335,N,Spicebush,0
5305,335,S,Spicebush,0
5312,343,N,Spicebush,0
5319,343,S,Spicebush,0
5326,331,N,Spicebush,0
5333,331,S,Spicebush,0
5340,338,N,Spicebush,0
5347,338,S,Spicebush,0
5354,350,N,Spicebush,0
